hito1;hito2;hito3;hito4;seq1;seq2;seq3;seq4;c1;c2;c3;c4;p1;p2;p3;p4;nrc;exitosos;fallidos;envios;e0;e1;e2;e3;e4;e5;e6;e7;e8;e9;e10;e11;e12;e13;e14;e15;e16;e17;e18;e19;e20;e21;e22;e23;e24;e25;e26;e27;e28;e29;e30;e31;e32;e33;e34;e35;e36;e37;e38;e39;e40;e41;e42;e43;e44;e45;e46;e47;e48;e49;e50;e51;e52;programa;sol1;id
0.0;0;0;0;;;;;;;;;;;;;10455;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4;385
8.0;0;0;0;abacabadbd;;;;:1:2:1:3:19;;;;:25:17:4:26:35;;;;10457;5;11;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4;386
9.0;0;0;0;abacabadadbb;;;;:1:2:1:3:3:17;;;;:25:17:4:26:29:22;;;;10456;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4;387
15.0;0;0;0;abacabadadacbbadad;;;;:1:2:1:3:3:2:17:3:3;;;;:25:17:4:26:29:23:22:10:3;;;;10469;9;7;16;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4;388
13.0;0;0;0;acabadadbhbbadad;;;;:2:1:3:3:23:17:3:3;;;;:17:4:26:29:0:22:10:18;;;;10459;8;8;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4;389
24.0;0.0;0;0;abacabadbhbbadadadadbdbd;;;;:1:2:1:3:23:17:3:3:3:3:19:19;;;;:25:17:4:26:0:22:10:3:42:32:13:35;;;;10465;12;19;31;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12510;3.4;390
8.0;0;0;0;abacabadbhad;;;;:1:2:1:3:23:3;;;;:25:17:4:26:0:10;;;;10464;6;10;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4;391
15.0;0;0;0;abacabadadacbhbbad;;;;:1:2:1:3:3:2:23:17:3;;;;:25:17:4:26:29:23:0:22:10;;;;10456;9;7;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4;392
0;0;0;0;;;;;;;;;;;;;10455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12510;3.4;393
15.0;0;0;0;abacabadadacbhbbad;;;;:1:2:1:3:3:2:23:17:3;;;;:25:17:4:26:29:23:0:22:10;;;;10456;9;7;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4;394
0.0;0;0;0;;;;;;;;;;;;;10469;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4;395
23.0;0.0;0;0;abacabadadacbhbbadadadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:35;;;;10476;12;19;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22510;3.5;396
18.0;0.0;0;0;abacabadadacbbadadad;;;;:1:2:1:3:3:2:17:3:3:3;;;;:25:17:4:26:29:23:22:10:3:42;;;;1633;10;21;31;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21503;3.5;397
26.0;0;0;0;abacabadadacbhbbadadadabadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:7:18:35;;;;10476;14;2;16;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22510;3.5;398
15.0;0;0;0;abacabadacbbadad;;;;:1:2:1:3:2:17:3:3;;;;:25:17:4:29:23:22:42:32;;;;10472;8;8;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.5;399
13.0;0;0;0;abacabacbhadbd;;;;:1:2:1:2:23:3:19;;;;:25:17:4:23:0:3:35;;;;10452;7;9;16;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.5;400
15.0;0;0;0;abacabacbhadadbd;;;;:1:2:1:2:23:3:3:19;;;;:25:17:4:23:0:10:32:13;;;;10463;8;8;16;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.5;401
10.0;0;0;0;acabadadadad;;;;:2:1:3:3:3:3;;;;:17:4:26:10:42:18;;;;10472;6;10;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.5;402
0;0;0;0;;;;;;;;;;;;;10466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.5;403
2.0;0;0;0;acab;;;;:2:1;;;;:17:4;;;;10462;2;14;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.5;404
0;0;0;0;;;;;;;;;;;;;10462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.5;405
10.0;0;0;0;abacabadadac;;;;:1:2:1:3:3:2;;;;:25:17:4:26:29:23;;;;1632;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.6;406
0;0;0;0;;;;;;;;;;;;;10454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.6;407
11.0;0;0;0;abacabacbbadad;;;;:1:2:1:2:17:3:3;;;;:25:17:4:23:22:10:3;;;;1632;7;9;16;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.6;408
0;0;0;0;;;;;;;;;;;;;10458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.6;409
10.0;0;0;0;abacabadadbbad;;;;:1:2:1:3:3:17:3;;;;:25:17:4:26:29:22:10;;;;10460;7;9;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.6;410
12.0;0;0;0;abacabadadacbh;;;;:1:2:1:3:3:2:23;;;;:25:17:4:26:29:23:0;;;;10454;7;9;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.6;411
3.0;0;0;0;abacab;;;;:1:2:1;;;;:25:17:4;;;;10462;3;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.6;412
20.0;0;0;0;abacabadadacbhbbadadad;;;;:1:2:1:3:3:2:23:17:3:3:3;;;;:25:17:4:26:29:23:0:22:10:3:42;;;;10469;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.6;413
0;0;0;0;;;;;;;;;;;;;1635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.6;414
10.0;0;0;0;abacabadacbh;;;;:1:2:1:3:2:23;;;;:25:17:4:26:23:0;;;;10454;6;10;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.6;415
27.0;0;0;0;abacabadadacbhbbadabadbdadbd;;;;:1:2:1:3:3:2:23:17:3:1:3:19:3:19;;;;:25:17:4:26:29:23:0:22:10:7:32:13:18:35;;;;10463;14;2;16;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.6;416
3.0;0.0;0;0;abacab;;;;:1:2:1;;;;:25:17:4;;;;1635;3;28;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21503;3.7;417
0;0;0;0;;;;;;;;;;;;;1632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21503;3.7;418
21.0;0;0;0;abacabadacbhbbadadabadbd;;;;:1:2:1:3:2:23:17:3:3:1:3:19;;;;:25:17:4:29:23:0:22:10:3:7:18:35;;;;1633;12;4;16;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.7;419
25.0;0;0;0;abacabadadacbhbbadadadadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:18:35;;;;1633;13;3;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.7;420
11.0;0;0;0;abacabacbbadad;;;;:1:2:1:2:17:3:3;;;;:25:17:4:23:22:10:3;;;;1632;7;9;16;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.7;421
0;0;0;0;;;;;;;;;;;;;10468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.7;422
13.0;0;0;0;acabadadacbhbb;;;;:2:1:3:3:2:23:17;;;;:17:4:26:29:23:0:22;;;;10458;7;9;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.7;423
5.0;0.0;0;0;abadbb;;;;:1:3:17;;;;:25:29:22;;;;10470;3;28;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.7;424
12.0;0;0;0;abacabadadacbb;;;;:1:2:1:3:3:2:17;;;;:25:17:4:26:29:23:22;;;;10473;7;9;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.7;425
10.0;0;0;0;abacabadadac;;;;:1:2:1:3:3:2;;;;:25:17:4:26:29:23;;;;10474;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;3.7;426
26.0;0.0;0;0;abacabadadacbhbbabadbdadbd;;;;:1:2:1:3:3:2:23:17:1:3:19:3:19;;;;:25:17:4:26:29:23:0:22:7:32:13:18:35;;;;10453;13;18;31;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;427
9.0;0;0;0;abacabadadbb;;;;:1:2:1:3:3:17;;;;:25:17:4:26:29:22;;;;10457;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.7;428
25.0;0;0;0;abacabadacbhbbadabadbdadbd;;;;:1:2:1:3:2:23:17:3:1:3:19:3:19;;;;:25:17:4:26:23:0:22:10:7:32:13:18:35;;;;10467;13;3;16;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.7;429
15.0;0.0;0;0;abacabadadacbhbbad;;;;:1:2:1:3:3:2:23:17:3;;;;:25:17:4:26:29:23:0:22:10;;;;10450;9;22;31;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;430
23.0;0.0;0;0;abacabadadacadadadadadbd;;;;:1:2:1:3:3:2:3:3:3:3:3:19;;;;:25:17:4:26:29:23:10:3:42:32:18:35;;;;10464;12;19;31;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;431
27.0;0;0;0;abacabadadbbadadadabadbdadbd;;;;:1:2:1:3:3:17:3:3:3:1:3:19:3:19;;;;:25:17:4:26:29:22:10:3:42:7:32:13:18:35;;;;10462;14;2;16;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.7;432
32.0;0.0;0;0;abacabadadacbhbbadadadabadbdadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10468;16;15;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.7;433
22.0;0.0;0;0;abacabadacbhbbadabadbdad;;;;:1:2:1:3:2:23:17:3:1:3:19:3;;;;:25:17:4:26:23:0:22:10:7:32:13:18;;;;10463;12;19;31;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;434
23.0;0;0;0;abacabadadacbhbbadadbdad;;;;:1:2:1:3:3:2:23:17:3:3:19:3;;;;:25:17:4:26:29:23:0:22:10:32:13:18;;;;10463;12;4;16;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;435
13.0;0.0;0;0;abacacbhadbd;;;;:1:2:2:23:3:19;;;;:25:17:23:0:32:13;;;;10463;6;25;31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;436
32.0;0.0;0;0;abacabadadacbhbbadadadabadbdadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10468;16;15;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.7;437
16.0;0;0;0;abacabadadacbhbbadab;;;;:1:2:1:3:3:2:23:17:3:1;;;;:25:17:4:26:29:23:0:22:10:7;;;;10462;10;6;16;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.7;438
32.0;0.0;0;0;abacabadadacbhbbadadadabadbdadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10467;16;15;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.7;439
6.0;0;0;0;abacabac;;;;:1:2:1:2;;;;:25:17:4:23;;;;1632;4;12;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.7;440
21.0;0.0;0;0;acabadacbhadadbdadbd;;;;:2:1:3:2:23:3:3:19:3:19;;;;:17:4:26:23:0:10:32:13:18:35;;;;10465;10;21;31;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12510;3.7;441
15.0;0;0;0;abacabadadacbhbbad;;;;:1:2:1:3:3:2:23:17:3;;;;:25:17:4:26:29:23:0:22:10;;;;10450;9;7;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.7;442
18.0;0;0;0;abacabadadbbadadbdad;;;;:1:2:1:3:3:17:3:3:19:3;;;;:25:17:4:26:29:22:10:32:13:18;;;;10474;10;6;16;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;3.8;443
19.0;0;0;0;abacabadacbbadadbdad;;;;:1:2:1:3:2:17:3:3:19:3;;;;:25:17:4:26:23:22:10:32:13:18;;;;10469;10;6;16;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.8;444
8.0;0;0;0;abacabadac;;;;:1:2:1:3:2;;;;:25:17:4:26:23;;;;10456;5;11;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.8;445
20.0;0;0;0;abacabadadacbhbbadadad;;;;:1:2:1:3:3:2:23:17:3:3:3;;;;:25:17:4:26:29:23:0:22:10:3:42;;;;10470;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.8;446
17.0;0.0;0;0;abacabadadacbhbbadad;;;;:1:2:1:3:3:2:23:17:3:3;;;;:25:17:4:26:29:23:0:22:10:18;;;;10459;10;21;31;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.8;447
17.0;0;0;0;abacabadadacbhbbadad;;;;:1:2:1:3:3:2:23:17:3:3;;;;:25:17:4:26:29:23:0:22:10:32;;;;10463;10;6;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.8;448
8.0;0.0;0;0;abacabadadad;;;;:1:2:1:3:3:3;;;;:25:17:4:26:29:10;;;;10455;6;25;31;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.8;449
23.0;0;0;0;abacabadadacbhbbadadadbd;;;;:1:2:1:3:3:2:23:17:3:3:3:19;;;;:25:17:4:26:29:23:0:22:10:3:42:35;;;;10476;12;4;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22510;3.9;450
0.0;0;0;0;;;;;;;;;;;;;10455;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.9;451
20.0;0.0;0;0;abacabadacbhbbadadadad;;;;:1:2:1:3:2:23:17:3:3:3:3;;;;:25:17:4:29:23:0:22:10:3:42:18;;;;10470;11;20;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.9;452
10.0;0;0;0;abacabadadac;;;;:1:2:1:3:3:2;;;;:25:17:4:26:29:23;;;;10462;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.9;453
22.0;0;0;0;abacabadadacbhbbadabadbd;;;;:1:2:1:3:3:2:23:17:3:1:3:19;;;;:25:17:4:26:29:23:0:22:10:7:32:13;;;;10463;12;4;16;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.9;454
27.0;0;0;0;abacabadadacbhbbadabadbdadbd;;;;:1:2:1:3:3:2:23:17:3:1:3:19:3:19;;;;:25:17:4:26:29:23:0:22:10:7:32:13:18:35;;;;10475;14;2;16;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.9;455
17.0;0;0;0;abacabadadacbhbbadad;;;;:1:2:1:3:3:2:23:17:3:3;;;;:25:17:4:26:29:23:0:22:10:3;;;;1633;10;6;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;4;456
